#true_vals	#preds
0.00210836	0.00157282
0.001330456	0.0025662699999999994
0.0302612917	0.166497
7.5639e-06	0.00021365540000000001
0.0376089	0.0600162
0.000935866	0.0017494077894736845
0.0300847	0.0600162
0.000390749	0.00136422
0.010346	0.00776718
6.00353e-05	0.000359199
8.35658e-05	0.00031165
8.40183e-05	0.000261634
5.70246e-05	0.000209678
0.000172578	0.000326166
0.000110745	8.15e-05
0.0164216	0.00989503
0.0114347	0.0263085
