#true_vals	#preds
0.00210836	9.692428e-05
0.001330456	5.510522e-05
0.0302612917	0.00046159487
7.5639e-06	-0.00022784376
0.0376089	0.00041568282
0.000935866	0.0002930691
0.0300847	0.005321305
0.0003907	0.0004064514
0.010346	0.0030898722
6.00353e-05	0.00038867386
8.35658e-05	3.2717362e-06
8.40183e-05	0.00036144443
5.70246e-05	0.00026773178
0.000172578	0.0002841915
0.000110745	-0.00033041165
0.0164216	0.027638169
0.0114347	0.0062809894
