#normRSMH #muT #normGamma #normPulloff
  0.225079	   1.45103	         	0.0599418         	0.00131854
 0.0858638	   3.12455	         	0.0235687         	0.000106496
 0.0728613	   2.21194	         	0.34945         	2.35435e-05
  0.111252	   1.05282	         	0.298116         	0.00776718
 0.0763861	  0.667245	         	0.0222406         	0.000195412
  0.148948	  0.122892	         	0.0167335         	0.000359199
 0.0507336	   0.12936	         	0.0794853         	0.00164275
 0.0934685	  0.227551	         	0.00702649         	0.00258003
  0.116998	  0.917315	         	0.013225         	0.00101587
 0.0881469	   1.25612	         	0.219173         	0.000898584
  0.225373	  0.409027	         	0.0399667         	8.58112e-05
 0.0507336	  0.121258	         	0.0242744         	0.000293048
  0.071857	   1.25361	         	0.163317         	0.00031165
 0.0728313	  0.781628	         	0.0528693         	1.30295e-05
 0.0618243	  0.315705	         	0.0120772         	2.64624e-05
  0.111252	  0.322314	         	0.00736151         	0.000254503
 0.0881469	  0.397588	         	0.071871         	0.000991991
 0.0726127	   3.77681	         	0.12485         	1.88963e-05
 0.0893797	   2.14347	         	0.425333         	0.000613796
 0.0684963	   1.96509	         	0.367901         	0.000486921
 0.0682947	  0.112585	         	0.0151369         	0.000101928
  0.070385	   2.96893	         	0.0184161         	7.61222e-05
  0.112846	  0.310547	         	0.793725         	0.208771
 0.0763861	  0.811691	         	0.0142291         	0.000114884
  0.159155	   2.03872	         	0.0246765         	0.00217758
 0.0495564	  0.271671	         	0.0384703         	0.00056909
 0.0726127	  0.049268	         	0.00113126         	4.91705e-05
  0.096885	  0.146272	         	0.00615957         	0.00136422
   0.11252	   1.10617	         	0.0639456         	0.000606553
 0.0385134	  0.237778	         	0.271461         	0.00256627
   0.12333	  0.895664	         	0.0452586         	0.000712094
 0.0597378	  0.135109	         	0.0167342         	0.000293046
 0.0477141	  0.707866	         	0.108058         	6.16009e-05
 0.0365916	   2.19394	         	0.100826         	4.56375e-06
 0.0889824	  0.212078	         	0.0507825         	0.000605944
 0.0624596	   2.02062	         	0.142982         	7.77192e-05
  0.159155	  0.677559	         	0.0147377         	0.00525253
  0.148825	  0.427225	         	0.0935782         	0.000717231
  0.040118	  0.196721	         	0.0304847         	0.000207135
  0.111252	   1.73712	         	0.0194951         	7.44205e-05
  0.225959	   1.11502	         	0.10912         	0.000335834
 0.0511569	  0.832076	         	0.0710621         	0.000143323
  0.146249	  0.999839	         	0.042502         	0.00122989
 0.0890797	  0.878243	         	0.155147         	0.000432163
   0.10696	   1.25946	         	0.00492635         	0.000295854
 0.0618243	  0.749612	         	0.0413293         	2.38841e-05
 0.0626451	   1.14731	         	0.0534778         	3.04827e-06
 0.0586953	  0.142139	         	0.0896244         	0.00616228
 0.0763861	  0.722344	         	0.0279053         	0.000209678
  0.226053	  0.473874	         	0.412464         	0.0605853
 0.0881469	  0.510096	         	0.0573922         	0.000558506
 0.0450704	  0.468058	         	0.0517734         	0.000370759
  0.226053	  0.296566	         	0.0627875         	0.000326166
 0.0586952	   2.98202	         	0.0582177         	9.64413e-05
  0.111252	  0.981103	         	0.0461727         	0.000337587
    0.0893	   1.41454	         	0.396663         	0.00229455
 0.0539656	  0.959233	         	0.279021         	0.00116678
  0.225078	   2.24533	         	0.01937         	0.000308812
  0.216646	   1.20832	         	0.0249536         	0.000535249
 0.0980339	   2.51715	         	0.227612         	0.000165965
  0.112774	   2.33368	         	0.234597         	0.000330109
   0.11252	   1.07911	         	0.0642448         	0.000627772
  0.148825	  0.193044	         	0.0640929         	0.00216913
 0.0800734	   1.43269	         	0.0235511         	0.000361616
  0.226675	   1.00418	         	0.139399         	0.000228041
  0.149074	  0.493866	         	0.276541         	0.0187233
 0.0495562	   2.62443	         	0.0405807         	1.9286e-05
 0.0780492	   0.42234	         	0.0105159         	7.58504e-05
 0.0531116	   1.71149	         	0.0435596         	6.13817e-05
 0.0929451	   2.13326	         	0.116015         	3.86121e-05
  0.149074	  0.623758	         	0.0191829         	5.77805e-05
 0.0890797	 0.0392884	         	0.00236997         	0.000261634
 0.0881468	  0.489011	         	0.0326672         	0.000384637
 0.0881468	  0.489011	         	0.0326672         	0.000384637
  0.227925	  0.378661	         	0.0245916         	0.000929892
 0.0457135	  0.274159	         	0.197844         	0.00157282
  0.149003	  0.346592	         	0.589379         	0.15981
 0.0652303	  0.519635	         	0.721785         	0.0497658
   0.22508	   2.28381	         	0.181499         	0.00169219
 0.0604715	  0.155079	         	0.0906764         	0.000532118
  0.148977	  0.814356	         	0.329294         	0.0119211
 0.0718569	   1.46875	         	0.0591418         	3.80928e-05
  0.225959	   1.40831	         	0.287607         	0.00269319
 0.0726127	  0.102366	         	0.322807         	0.219136
 0.0894047	  0.179669	         	1.19756         	0.357983
 0.0890795	  0.571112	         	0.0217982         	3.8164e-05
 0.0361365	  0.277532	         	0.0893682         	0.000226339
 0.0361366	  0.824545	         	0.0603684         	1.75978e-05
 0.0330742	   1.13885	         	0.146264         	6.60883e-05
 0.0889826	  0.518083	         	0.0961023         	0.000300819
  0.223971	   0.50358	         	0.0335838         	0.000356814
 0.0726127	 0.0531865	         	0.0671704         	0.0892402
  0.226675	  0.308712	         	0.0533425         	0.000434575
  0.225319	  0.404638	         	0.44045         	0.09473
  0.223971	   1.49023	         	0.0565603         	0.000140698
 0.0890797	  0.555469	         	0.100721         	0.000385619
 0.0893442	  0.374312	         	0.812854         	0.141136
   0.10696	  0.701499	         	0.0146292         	0.0011779
  0.225079	  0.671259	         	0.0768714         	0.00376115
 0.0365916	  0.121749	         	0.0828419         	0.000507709
 0.0372179	  0.358875	         	0.102964         	0.00076281
 0.0703854	  0.739735	         	0.143762         	0.00297496
 0.0831709	  0.294075	         	0.101221         	0.00106072
  0.111252	  0.348155	         	0.00619179         	0.000202963
 0.0893441	  0.300392	         	0.112878         	0.000696598
  0.149064	  0.123271	         	0.0732008         	0.0360305
   0.11252	  0.288737	         	0.0247772         	0.00129251
  0.148825	  0.504769	         	0.397095         	0.0435814
  0.149074	  0.476425	         	0.0545312         	0.000661479
 0.0728847	  0.188072	         	0.558452         	0.166497
  0.146249	   2.46983	         	0.0243328         	0.000306414
 0.0931937	  0.295519	         	0.0872611         	0.000245427
  0.063218	  0.480234	         	0.0401901         	0.000210386
 0.0470205	  0.685493	         	0.0529488         	4.75579e-05
 0.0728812	  0.824048	         	0.753283         	0.0263085
    0.0893	  0.312695	         	0.0820687         	0.00100309
 0.0788435	  0.156514	         	0.00739367         	6.02479e-05
 0.0427713	  0.356756	         	0.369199         	0.00139666
  0.149074	   1.68413	         	0.0201503         	1.91877e-05
  0.112774	   1.10826	         	0.22075         	0.000888241
 0.0726127	  0.574127	         	0.171549         	0.000229545
  0.225959	  0.619392	         	0.0845107         	0.000637817
  0.225319	 0.0312387	         	0.00889832         	0.0194198
  0.112764	  0.760895	         	0.152021         	0.000467264
  0.112831	  0.137555	         	0.18193         	0.13041
  0.226675	   1.15205	         	0.0716248         	0.000124064
 0.0881468	   1.34536	         	0.0541462         	0.000173556
  0.112851	 0.0222533	         	0.027498         	0.259735
 0.0421935	   0.44528	         	0.0564488         	0.00027362
  0.112774	  0.610501	         	0.170324         	0.00166863
  0.225079	   0.81221	         	0.0190607         	0.00105466
 0.0894094	  0.736224	         	0.206658         	0.000389281
  0.148825	  0.622971	         	0.0456022         	0.000272437
 0.0728827	   1.99536	         	0.721586         	0.00322001
 0.0477141	  0.217886	         	0.10845         	0.000816111
  0.216646	  0.439701	         	0.0305511         	0.00188688
 0.0597378	 0.0303838	         	0.0126408         	0.005484
 0.0934685	   1.21837	         	0.0436761         	0.00140686
  0.149075	  0.759909	         	0.0463258         	0.000200089
   0.10696	   1.79577	         	0.015465         	0.000428374
  0.148825	 0.0967915	         	0.0131912         	0.000972667
 0.0890797	  0.809518	         	0.2926         	0.00109465
  0.112774	  0.535755	         	1.07738         	0.155153
 0.0531116	  0.273024	         	0.0964382         	0.00313904
 0.0564614	  0.311765	         	0.0126997         	2.44429e-05
 0.0763861	  0.720849	         	0.042804         	0.000286097
 0.0890797	  0.502464	         	0.0431328         	7.69272e-05
 0.0531116	  0.194042	         	0.0159471         	0.000608544
   0.22509	  0.503041	         	0.466748         	0.0704635
 0.0858639	  0.547888	         	0.0533883         	0.00135581
 0.0508133	  0.491781	         	0.139395         	4.7385e-05
 0.0728699	  0.245347	         	0.221772         	0.0193213
  0.054499	 0.0192184	         	0.0119962         	0.010177
  0.054499	 0.0192184	         	0.0119962         	0.010177
